"real_sp_index","month","year","lei","cei","lagei","lei_pc","cei_pc","lagei_pc","UNRATE","UMCSENT","RPINC_pca","DSPIC96_pc_pca","RPI_pc_pca","inflation","date","Approving","crisis","Sept11","RAss","IraqKuwait","Desert","Lehman","Saddam","Osama","Paris","Mueller","Impeach1","Impeach2","CovidP","CovidS","Afghan","Kennedy","Johnson","Nixon","Ford","Carter","Reagan","BushI","Clinton","BushII","Obama","Trump","Biden","Honey","Inaug","BushJan","ObamaJan","hostages"
1375.39912625206,1,2003,86.4,86.3,76.3,0.00232018553651869,0.00232288031838834,-0.0013089005369693,5.8,82.4,-0.405770505174075,-0.218506323970857,-0.399815559828864,0.0541022291401649,2003-01-01,60,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1275.28103368378,2,2003,86.2,86.1,76.6,-0.00231481483206153,-0.00231749704107642,0.00393184786662459,5.9,79.9,-0.395139578449544,-0.422666396190696,-0.436933543711615,0.0677334388634123,2003-02-01,59.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1282.20435867264,3,2003,86.1,86.1,76.7,-0.00116009276825935,0,0.00130548304878175,5.9,77.6,0.156216277324983,0.168577182567553,0.102738796028468,0.0197850207243822,2003-03-01,65.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1350.86627593852,4,2003,85.8,86,76.6,-0.00348432059399784,-0.00116144015919417,-0.00130378094036132,6,86,0.481257631884113,0.517611678170549,0.396415477194956,-0.0447327669318712,2003-04-01,70,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1422.90020332425,5,2003,86.7,86.2,76.7,0.0104895103722811,0.00232558138668537,0.00130548304878175,6.1,92.1,0.786340148281295,0.70706952456594,0.701007960640698,-0.0194746329335757,2003-05-01,66.3333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1500.37911268372,6,2003,87.4,86.4,76.4,0.00807381793856621,0.00232018553651869,-0.00391134293749928,6.3,89.7,0.342479633607584,0.210219981055682,0.269356136564292,0.0132011309935991,2003-06-01,62,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1505.63433558999,7,2003,87.7,86.6,76.4,0.00343249435536563,0.00231481483206153,0,6.2,90.9,0.0777542158941769,1.12569804444698,0.0176897166511703,0.0400392850094202,2003-07-01,59.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1495.37628869177,8,2003,88.3,86.6,76.6,0.00684150494635105,0,0.00261780107393861,6.1,89.3,0.159423653223278,0.60602097461302,0.0770477248779766,0.0535291832516918,2003-08-01,59.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1535.58516922246,9,2003,89.3,86.7,76.5,0.0113250287249684,0.0011547344038263,-0.00130548304878175,6.1,87.7,0.178310582783459,-1.21535467669494,0.0621067024742405,0.0397300094861643,2003-09-01,51,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1566.33325185135,10,2003,90.2,86.9,76.6,0.0100783873349428,0.00230680499225855,0.00130718958098441,6,89.6,0.536996440135962,0.291911419971136,0.296803039521931,-0.0128891879168139,2003-10-01,54.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1587.46729417344,11,2003,91.2,87.2,76.4,0.011086474172771,0.00345224398188293,-0.00261096609756351,5.8,93.7,0.694166599984003,0.520149777570467,0.495039500404193,0.00650933445033752,2003-11-01,51.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1635.71985371677,12,2003,92.1,87.2,76.6,0.00986842066049576,0,0.00261780107393861,5.7,92.6,-0.0894010132114875,0.00847026876615864,-0.0338685719333487,0.0329189059609767,2003-12-01,58,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1705.91787240821,1,2004,92.9,87.2,76.7,0.00868621096014977,0,0.00130548304878175,5.7,103.8,-0.323125869954266,-0.123054673578882,-0.260359089582018,0.0529973817911984,2004-01-01,55.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1712.99675059076,2,2004,93.7,87.4,76.6,0.00861140992492437,0.00229357788339257,-0.00130378094036132,5.6,94.4,0.0169567602613441,0.117299608058974,0.0690741238354331,0.026071338754899,2004-02-01,51.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1673.17827990928,3,2004,95,87.7,76.5,0.0138740660622716,0.00343249435536563,-0.00130548304878175,5.8,95.8,0.369993617360764,0.336956085453255,0.295673752084924,0.0260148217439198,2004-03-01,50.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1681.7570343617,4,2004,95.2,87.8,76.6,0.00210526306182146,0.00114025082439184,0.00130718958098441,5.6,94.2,0.34279582285901,0.267050134140479,0.24987728661261,0.0194116409697263,2004-04-01,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1626.86146988366,5,2004,96.1,88.2,76.7,0.00945378188043833,0.00455580884590745,0.00130548304878175,5.6,90.2,0.625816928744016,0.43327934656574,0.462482702542855,0.0524473779880346,2004-05-01,47.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1665.8035957301,6,2004,96.5,88.1,77.1,0.00416233111172915,-0.0011337868636474,0.00521512376144528,5.6,95.6,0.14760873843731,0.00287668757823489,0.0384702010271853,0.045557847429591,2004-06-01,48.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1628.80640661299,7,2004,97,88.4,77.6,0.00518134701997042,0.00340522127225995,0.0064850845374167,5.5,96.7,0.531590842094931,0.165386758717423,0.295159539773926,0.0127793810963739,2004-07-01,48,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1603.05328345646,8,2004,97.5,88.5,77.9,0.00515463901683688,0.00113122176844627,0.00386597937904298,5.4,95.9,0.288336542502754,0.244694128655887,0.335331870397493,0.00636433832085248,2004-08-01,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1641.86696490258,9,2004,98.1,88.7,77.9,0.00615384615957737,0.00225988705642521,0,5.4,94.2,0.19394577315166,-0.0119094164097389,0.0648068181521744,0.0387257844323163,2004-09-01,52.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1632.6087028418,10,2004,98.4,89,77.9,0.00305810407735407,0.00338218710385263,0,5.5,91.7,0.106998686834303,-0.0320082976214664,-0.00769740043651268,0.0650891174957409,2004-10-01,49.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1707.30878123037,11,2004,99.1,89,78.1,0.00711382133886218,0,0.00256739417091012,5.4,92.8,-0.26721080503328,-0.361033773073671,-0.308362956272368,0.0580956041548706,2004-11-01,54,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1757.96277389648,12,2004,100,90,77.6,0.00908173527568579,0.0112359551712871,-0.00640204874798656,5.4,97.1,3.8074824629774,3.62482159033584,3.33013119812715,0,2004-12-01,51,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1728.23649094127,1,2005,100.5,89.5,78.3,0.00499999988824129,-0.00555555569007993,0.00902061816304922,5.3,95.5,-3.26613357360063,-3.70778957958537,-2.74035733304867,-0.00624185237378916,2005-01-01,51.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1744.82524565954,2,2005,101,89.7,78.6,0.00497512426227331,0.0022346368059516,0.00383141753263772,5.4,94.1,-0.00582139946441185,-0.00103567994714782,0.0423207410670257,0.0512711724230341,2005-02-01,52.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1724.45921896016,3,2005,100.6,89.7,78.9,-0.00396039616316557,0,0.0038167939055711,5.2,92.6,0.403640527061366,0.315575724496364,0.292371659689228,0.0445433606225472,2005-03-01,49.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1669.25917223792,4,2005,101.2,90.1,79.1,0.00596421491354704,0.00445930892601609,0.00253485422581434,5.2,87.7,0.300546976168858,0.25298583621296,0.277029295679831,0.0379302352485817,2005-04-01,48.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1690.85149861111,5,2005,100.9,90.3,79.3,-0.00296442676335573,0.00221975590102375,0.00252844509668648,5.1,86.9,0.514505390744691,0.372810579592375,0.38450194649895,-0.0061775866074254,2005-05-01,48,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1724.36183194087,6,2005,101.7,90.6,79.5,0.00792864244431257,0.0033222590573132,0.00252206809818745,5,96,0.323035188788667,0.149208096798659,0.206734894648175,0.00621598640177146,2005-06-01,46.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1744.95870849539,7,2005,101.7,90.7,79.8,0,0.00110375275835395,0.00377358496189117,5,96.5,0.333460729982793,0.0503601872138271,0.0931258065357987,0.0769278811447791,2005-07-01,47.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1738.95740915224,8,2005,102.4,90.8,80,0.00688298931345344,0.00110253586899489,0.00250626564957201,4.9,89.1,-0.00190459865343495,0.0765540296128409,0.0933030506923282,0.0764380841306875,2005-08-01,43.75,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1720.27933158954,9,2005,101.7,90.5,80.2,-0.0068359375,-0.00330396485514939,0.00249999994412065,5,76.9,-0.300932318797797,-0.466378118155852,-0.432752442983697,0.178325935263369,2005-09-01,43.75,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1669.26608087349,10,2005,102.1,90.8,80.5,0.00393313681706786,0.00331491720862687,0.00374064827337861,5,74.2,0.694424544612238,0.414213463113322,0.445746002908898,0.0182597086789422,2005-10-01,40.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1746.8912253669,11,2005,102.7,91.4,80.8,0.00587659142911434,0.00660792971029878,0.00372670800425112,5,81.6,0.69248135991955,0.542322491761005,0.57352591057418,-0.0586338317760783,2005-11-01,38.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1789.00506711128,12,2005,102.7,91.7,80.9,0,0.00328227574937046,0.00123762374278158,4.9,91.5,0.478577081056653,0.275500098934933,0.313546623944383,0,2005-12-01,42.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1798.90969033031,1,2006,103.5,92.1,81.4,0.00778967887163162,0.00436204997822642,0.0061804698780179,4.7,91.2,1.01166366636662,1.02446397956977,1.22168128931683,0.0751619293302885,2006-01-01,43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1792.36809115501,2,2006,103.5,92.3,81.5,0,0.00217155274003744,0.00122850120533258,4.8,86.7,0.759270432078707,0.423099627420154,0.497127687239196,0.00603771768955386,2006-02-01,39.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1806.36181188689,3,2006,103.7,92.6,81.7,0.00193236710038036,0.00325027084909379,0.00245398771949112,4.7,88.9,0.471659005278524,0.327871375258382,0.37265798203534,0.0182043092782074,2006-03-01,36.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1802.79297236973,4,2006,103.2,92.6,81.9,-0.00482160085812211,0,0.00244798045605421,4.7,87.4,0.0843533672580721,-0.122288276694127,-0.0403871217033558,0.0617730342313103,2006-04-01,35.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1777.1384798642,5,2006,102.6,92.6,82.1,-0.00581395346671343,0,0.0024420025292784,4.6,79.1,-0.149326199877253,-0.139894810447605,-0.152533330254756,0.0364702209823466,2006-05-01,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1722.98368005175,6,2006,102.4,92.7,82.4,-0.00194931775331497,0.00107991357799619,0.00365408044308424,4.6,84.9,0.0990880231939384,0.0571523026957621,0.0505449240846279,0.0302168388965243,2006-06-01,37,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1727.59551420147,7,2006,102,92.7,82.4,-0.00390625,0,0,4.7,84.7,-0.118237979138802,-0.102906755822296,-0.145288060532367,0.0674084133113575,2006-07-01,39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1761.02352053703,8,2006,101.7,92.9,82.5,-0.0029411765281111,0.00215749721974134,0.00121359224431217,4.7,82,-0.115624971323158,-0.149006989501577,-0.162505913109845,0.0545461528322737,2006-08-01,39.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1811.76098578117,9,2006,101.6,93,82.7,-0.000983284204266965,0.00107642624061555,0.00242424244061112,4.5,85.4,0.654129190515107,0.462652983787004,0.511591122964528,-0.0573179189344257,2006-09-01,41.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1884.7292829782,10,2006,101.5,93.2,83,-0.000984251964837313,0.00215053767897189,0.00362756941467524,4.4,93.6,0.683649905530359,0.383070296624788,0.460915202088508,-0.0519736263221762,2006-10-01,37,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1922.50661062035,11,2006,101.2,93.3,83.3,-0.00295566511340439,0.00107296137139201,0.00361445778980851,4.5,92.1,0.547557747398209,0.329927122864326,0.425312199017047,0.00595975407633476,2006-11-01,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1958.05149774529,12,2006,101.6,93.8,83.6,0.0039525693282485,0.00535905687138438,0.00360144046135247,4.4,91.7,0.501298326601263,0.390703972649908,0.499079113217893,0.0673396608405101,2006-12-01,36.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1962.75985475456,1,2007,101.3,93.7,83.6,-0.00295275589451194,-0.0010660981060937,0,4.6,96.9,-0.154304374349579,-0.105006659349915,0.0909684773236386,0.0200940946260169,2007-01-01,35.6666666666667,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1980.60866539885,2,2007,101.2,94.1,83.7,-0.000987166888080537,0.00426894333213568,0.00119617220479995,4.5,91.3,0.3872556066705,0.238774119348184,0.346197443013474,0.0475458990913349,2007-02-01,34.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1911.31799245929,3,2007,101.7,94.3,83.6,0.00494071142747998,0.00212539848871529,-0.0011947430903092,4.4,88.4,0.424248391167747,0.236473846781293,0.287261480287282,0.0642174814784411,2007-03-01,34,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1975.49725569221,4,2007,101.4,94.4,83.8,-0.00294985249638557,0.00106044544372708,0.0023923444095999,4.5,87.1,0.288767479790719,0.0541452661064978,0.0685291868245841,0.0366081964394964,2007-04-01,37,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2027.22095400795,5,2007,101.4,94.5,84,0,0.00105932203587145,0.00238663493655622,4.4,88.3,0.0728726949566827,-0.0289965662555125,-0.0346098323687261,0.0507389934303859,2007-05-01,33.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2027.38356376469,6,2007,101.1,94.5,84.4,-0.0029585799202323,0,0.00476190494373441,4.6,85.3,-0.0390739474455559,-0.14655243298537,-0.129577206313758,0.0281580148389655,2007-06-01,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2036.6314132449,7,2007,100.9,94.4,84.5,-0.00197823927737772,-0.00105820107273757,0.00118483416736126,4.7,90.4,0.031982090029592,0.0166143506778127,-0.0227847884749277,0.021577651583887,2007-07-01,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1951.69871244295,8,2007,100.4,94.6,84.7,-0.00495540117844939,0.00211864407174289,0.00236686388961971,4.6,83.4,-0.0985799163402912,-0.0366200203334555,-0.0812130871563399,0.00370564739798507,2007-08-01,33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2003.20134932131,9,2007,99.8,94.7,85.1,-0.00597609579563141,0.00105708243791014,0.00472255004569888,4.7,83.4,0.109344996799665,0.089256315553965,0.0657198182853147,0.0520526945581712,2007-09-01,34.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2055.72383952502,10,2007,99.2,94.7,85.2,-0.00601202389225364,0,0.00117508810944855,4.7,80.9,-0.0932413352159212,-0.116530575860363,-0.170236541041513,0.0376327666730778,2007-10-01,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1942.35279777283,11,2007,98.3,94.8,85.3,-0.00907258037477732,0.00105596624780446,0.00117370893713087,4.7,76.1,-0.0693296357527684,-0.179483338400654,-0.156910869569904,0.0984916032650092,2007-11-01,31.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1964.68193807252,12,2007,97.3,94.8,85.7,-0.0101729398593307,0,0.0046893316321075,5,75.5,0.269505817056248,0.268626670872196,0.286889822721337,0.0353358644955521,2007-12-01,34.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1822.19483423347,1,2008,96.3,94.8,85.7,-0.0102774919942021,0,0,5,78.4,-0.0869326094863121,-0.0609114832389568,-0.065895951464634,0.0421660674720434,2008-01-01,33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1785.4362591465,2,2008,95.2,94.6,86,-0.0114226378500462,-0.0021097045391798,0.00350058334879577,4.9,70.8,0.00088783926557312,-0.117666165312924,-0.0405683739744589,0.0294028776020963,2008-02-01,32.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1720.53843156401,3,2008,93.8,94.4,86.3,-0.0147058824077249,-0.00211416487582028,0.00348837208002806,5.1,69.5,-0.0248592787257751,-0.0843981272170113,0.00695669448647074,0.0437914434697155,2008-03-01,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1779.68023492596,4,2008,93.2,94.2,86.4,-0.00639658840373158,-0.00211864407174289,0.00115874852053821,5,62.6,-0.602987407420563,-0.455090002556013,-0.365448314048389,0.0281288334889227,2008-04-01,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1806.99261671867,5,2008,92.4,93.9,85.8,-0.00858369097113609,-0.00318471342325211,-0.00694444449618459,5.4,59.8,-0.416342794857361,4.80001937032111,4.12940049480517,0.0733672017517641,2008-05-01,28.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1709.95966484245,6,2008,91.8,93.7,86.2,-0.00649350648745894,-0.00212992541491985,0.00466200476512313,5.6,56.4,-0.534716178753114,-2.60837392192098,-2.49150401365482,0.133244350453646,2008-06-01,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1594.59680876189,7,2008,89.6,93.3,87,-0.0239651408046484,-0.00426894333213568,0.00928074214607477,5.8,61.2,-0.418527037387806,-1.62045537762967,-1.71145194523149,0.0891447821233784,2008-07-01,31.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1631.72526705266,8,2008,88.6,92.9,87.4,-0.0111607145518064,-0.00428724521771073,0.00459770113229752,6.1,63,0.455611815110357,-0.660249938959945,-0.728598021515758,-0.0177162048676861,2008-08-01,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1551.71651767962,9,2008,86.7,91.9,87.5,-0.0214446950703859,-0.0107642626389861,0.00114416470751166,6.1,70.3,-0.0351655485825497,0.127130140160459,-0.0339449259169067,0.0103094960003429,2008-09-01,30.3333333333333,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1247.90935065775,10,2008,83.8,91.8,87.7,-0.0334486737847328,-0.00108813925180584,0.00228571426123381,6.5,57.6,0.598024624543347,0.65807112091103,0.583269263057651,-0.098438840576536,2008-10-01,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1159.65277363775,11,2008,81.4,91.2,88.2,-0.0286396183073521,-0.00653594778850675,0.00570125412195921,6.8,55.3,0.507495875475228,0.759361382680934,0.612916044521139,-0.192949575774835,2008-11-01,27.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1164.49997103145,12,2008,79,90.3,88,-0.0294840298593044,-0.00986842066049576,-0.0022675737272948,7.3,60.1,-1.1517119560369,-0.569442979392742,-0.746006332098115,-0.0944486195580536,2008-12-01,30.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1143.62527886314,1,2009,77.4,89.1,88.2,-0.0202531646937132,-0.0132890362292528,0.00227272720076144,7.8,61.2,-1.80139526908115,0.470110905765631,-1.04312417297017,0.0307955595201828,2009-01-01,66.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,12,1,0,1,0
1058.62492503287,2,2009,76.3,88.5,87.7,-0.014211886562407,-0.00673400657251477,-0.00566893443465233,8.3,56.3,-1.6157048719292,-1.08076272808204,-1.25810184500317,0.0445984015096759,2009-02-01,63.75,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0,0,0,0
992.973846863555,3,2009,74.9,87.7,87.3,-0.0183486230671406,-0.00903954822570086,-0.00456100329756737,8.7,57.3,-0.684733159581119,-0.106334790658658,-0.349856450418529,-0.0117832735109176,2009-03-01,62,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0
1109.57640727584,4,2009,75.1,87.3,86.9,0.00267022708430886,-0.00456100329756737,-0.00458190171048045,9,65.1,-0.143910606117625,0.510950299112989,0.111431815651231,0.0121521536559901,2009-04-01,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0
1177.16050086273,5,2009,75.4,87.1,86.3,0.00399467395618558,-0.00229095085524023,-0.00690448796376586,9.4,68.7,-0.111149835630109,1.36284527074806,1.21644256632225,0.0178015397485149,2009-05-01,64.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0
1197.80034386837,6,2009,76,86.7,85.7,0.00795756001025438,-0.0045924223959446,-0.00695249112322927,9.5,70.8,-0.783629591211277,-1.89563044277501,-1.78610172623027,0.10426981789949,2009-06-01,60.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0
1212.26802705815,7,2009,76.5,86.8,84.9,0.00657894741743803,0.00115340249612927,-0.00933488924056292,9.5,66,-0.469519265496987,-0.510393902809858,-0.447130812174767,-0.00356973156642515,2009-07-01,58.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0
1305.08446927963,8,2009,77.2,86.8,84.7,0.00915032718330622,0,-0.00235571269877255,9.6,65.7,-0.235867074102381,-0.268375919532038,-0.256680624346639,0.0409297638694128,2009-08-01,53.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0
1349.24568335039,9,2009,77.9,86.8,84.3,0.00906735751777887,0,-0.00472255004569888,9.8,73.5,-0.0622170321518456,0.213987877872968,0.172185522742385,0.0234183069610978,2009-09-01,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0
